# Number of Traces
8985
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
4146; 54; 62; 3.53137666e-01; 9.11330961e-01; 6.10862120e-02; -9.83589366e-02; 8.54013910e-01; 5.71626381e-01
4147; 54; 66; 4.49424671e-01; 5.19616151e-01; 3.40711484e-02; 4.04246808e-01; -9.19597767e-02; 2.07939025e-01
4148; 54; 67; -3.95167665e-01; 9.58777956e-01; 8.78381511e-01; 1.05699238e-01; 5.23962949e-01; 4.13022292e-01
4149; 54; 68; 9.02800128e-02; -3.52589110e-01; 6.07706604e-01; 3.91488476e-01; 7.15386693e-01; 5.84176500e-02
4150; 54; 70; 4.86339185e-01; 3.18336005e-01; 3.40711484e-02; 1.77437904e-01; 3.92776687e-01; 3.60334542e-01
4151; 54; 71; 1.23811254e-01; 5.91471424e-01; 3.79326174e-01; -2.24406925e-01; 1.15292268e+00; 6.50337095e-01
4152; 54; 73; 3.40342550e-01; 1.11439753e+00; 3.40711484e-02; -2.74466130e-02; 2.87493940e-01; 6.08078161e-01
4153; 54; 74; 4.25777717e-01; 6.48553576e-01; 3.40711484e-02; 3.44266901e-01; 4.77503710e-01; 1.58809887e-01
4154; 54; 75; 1.87626332e-01; 5.33549755e-01; 3.20546265e-01; 3.67538886e-02; 5.51390367e-01; 4.83651463e-01
4155; 54; 76; 5.95023092e-02; 8.57538105e-01; 3.96468369e-01; -1.04024586e-01; 5.52426750e-01; 6.39007980e-01
4156; 54; 77; 1.45348887e-01; -9.40936203e-03; 4.77302905e-01; -9.88554552e-02; 7.29354195e-01; 5.97439068e-01
4157; 54; 79; 2.75484046e-01; -3.37233723e-01; 3.99935826e-01; 4.08058491e-01; -2.77667299e-01; 2.41363136e-01
4158; 54; 80; 1.95439610e-02; -3.84172798e-01; 6.92273997e-01; 1.06580239e-01; 1.31582775e-01; 4.91570004e-01
4159; 54; 82; 3.87850194e-01; 1.46323288e-01; 1.77766670e-01; 1.41627342e-01; -6.01057957e-02; 4.91689712e-01
4160; 54; 84; 4.19998317e-01; 6.80066344e-01; 3.40711484e-02; 2.68486361e-01; 4.89267835e-01; 2.40166635e-01
4161; 54; 85; 8.22664729e-02; 3.56709045e-01; 4.72812865e-01; -1.54282594e-01; 4.16670457e-01; 7.22058228e-01
4162; 54; 86; 3.54599245e-01; 1.03666145e+00; 3.40711484e-02; 2.46198092e-01; 1.06891385e+00; 1.47322908e-01
4163; 54; 87; 4.34112013e-01; 6.03109981e-01; 3.40711484e-02; 3.40839200e-01; 4.81258848e-01; 1.61836620e-01
4164; 54; 88; 1.27962325e-01; 6.88336200e-01; 3.55108070e-01; 9.55223658e-02; 4.37646698e-01; 4.41761373e-01
4165; 54; 89; 2.35061784e-01; 6.54990496e-01; 2.43516312e-01; 1.65222940e-01; 2.39773938e-01; 4.04840746e-01
4166; 54; 90; 1.35553807e-01; 6.44890279e-01; 3.55524057e-01; -2.38912932e-02; -3.73172806e-01; 7.38042608e-01
4167; 54; 91; -2.55484814e-01; 1.97142983e-01; 8.78381511e-01; 1.96167193e-01; 3.36744504e-01; 3.50993529e-01
4168; 54; 92; 1.21492677e-01; 7.16940836e-01; 3.56460198e-01; -3.32804940e-02; 5.59014242e-01; 5.59497526e-01
4169; 54; 93; 3.31363356e-01; 4.81812792e-03; 2.68865144e-01; 3.32931997e-01; -1.01528469e-01; 2.88684329e-01
4170; 54; 95; 5.00173505e-01; -6.46601037e-02; 9.64030493e-02; -1.47155998e-01; 4.08730342e-01; 7.15792192e-01
4171; 54; 98; 1.12065918e-04; 1.06656902e+00; 4.19734261e-01; -2.09305834e-02; 2.72839997e-01; 6.03847479e-01
4172; 54; 99; 1.00838059e-01; 2.89932800e-03; 5.23994848e-01; -1.23264494e-01; 9.43493065e-01; 5.81013957e-01
4173; 54; 100; 1.70884865e-01; 5.25896115e-01; 3.40597456e-01; -1.48646897e-01; -2.13980612e-01; 8.43640672e-01
4174; 54; 102; 4.13795182e-02; 4.49250173e-02; 5.81182128e-01; -1.74383953e-01; 1.98406902e-01; 7.88505257e-01
4175; 54; 103; 5.19224840e-01; 1.39023621e-01; 3.40711484e-02; 7.92343672e-02; 2.47881975e-02; 5.43431819e-01
4176; 54; 104; 3.33629991e-01; 9.74219463e-01; 6.98978482e-02; 1.16954746e-01; -7.80371627e-02; 5.22588081e-01
4177; 54; 105; 5.89004551e-01; -2.41457366e-01; 3.40711484e-02; 5.92162087e-01; -2.79155388e-01; 3.82219542e-02
4178; 54; 106; -3.83550745e-01; 8.95435516e-01; 8.78381511e-01; -4.68152743e-02; 8.02773585e-01; 5.25052872e-01
4179; 54; 108; 4.43138605e-01; 2.97985316e-01; 8.59340825e-02; 4.15489936e-01; 2.41352504e-01; 1.27964528e-01
4180; 54; 110; 4.51133885e-01; 3.50636753e-01; 6.64283980e-02; -2.35060578e-01; 2.16236367e-01; 8.51942273e-01
4181; 54; 111; -9.53379518e-02; 9.44869620e-01; 5.49874893e-01; 5.33574776e-02; 7.86768254e-02; 5.61105673e-01
4182; 54; 112; 2.33921309e-01; 8.75066808e-01; 2.00175086e-01; -9.33447715e-03; 5.28177184e-01; 5.39285654e-01
4183; 54; 114; 1.93121747e-01; 9.21597725e-01; 2.35830306e-01; -2.77196701e-01; 6.30446532e-01; 8.14559179e-01
4184; 54; 116; 4.83975741e-01; 3.31222921e-01; 3.40711484e-02; -9.80083485e-02; 7.06451489e-01; 6.01144527e-01
4185; 54; 118; 2.68374565e-01; -3.38537593e-01; 4.08056369e-01; 1.50293413e-01; 7.09735722e-01; 3.26094303e-01
4186; 54; 119; 5.16694517e-01; 1.52820463e-01; 3.40711484e-02; 3.13271003e-01; 2.46066274e-01; 2.39965741e-01
4187; 54; 120; 2.81670648e-01; -3.36099109e-01; 3.92869407e-01; 1.88451701e-02; 7.64207449e-01; 4.60311084e-01
4188; 54; 122; -7.74841370e-02; 1.32179963e+00; 4.53755554e-01; 1.95597893e-01; 4.09358370e-01; 3.36906430e-01
4189; 54; 123; 1.65823902e-01; 6.37135337e-01; 3.23645884e-01; 1.33644511e-01; 6.25319203e-01; 3.61600263e-01
4190; 54; 128; 4.94413220e-01; 2.74311505e-01; 3.40711484e-02; 7.45337192e-02; 1.15986917e+00; 3.18586420e-01
4191; 54; 129; 4.10818674e-01; 7.30119283e-01; 3.40711484e-02; 9.98343016e-02; 1.07380830e+00; 3.08069561e-01
4192; 54; 132; 2.93292145e-01; -3.33967741e-01; 3.79595178e-01; -1.07027652e-01; 5.29377221e-01; 6.46997808e-01
4193; 54; 133; 1.18931168e-01; 1.20110891e+00; 2.61167436e-01; -1.45053227e-01; 6.99824209e-01; 6.54474346e-01
4194; 54; 134; -2.65228907e-01; 2.50273639e-01; 8.78381511e-01; -1.29106311e-01; 6.63575697e-01; 6.44198547e-01
4195; 54; 135; 1.41659211e-01; -3.61777022e-01; 5.52792333e-01; 4.73110162e-02; 8.78229782e-01; 4.05746843e-01
4196; 54; 137; 3.56173091e-01; -1.91061378e-01; 2.81146955e-01; -9.59911579e-02; -5.90518237e-02; 7.54055253e-01
4197; 54; 138; 7.10710607e-02; 4.28103532e-01; 4.70715221e-01; 2.59340322e-02; 4.62090588e-01; 5.13705724e-01
4198; 54; 139; 3.53447270e-01; -2.61305306e-01; 2.98395011e-01; -2.23238677e-01; 8.80140437e-01; 7.04329216e-01
4199; 54; 142; 3.76528326e-01; -3.18702336e-01; 2.84521704e-01; -2.44124159e-02; 6.92154373e-01; 5.22715215e-01
4200; 54; 143; 4.00925915e-01; 7.84060561e-01; 3.40711484e-02; 2.71720380e-01; 1.80728579e-01; 2.99122637e-01
4201; 54; 144; 5.54417692e-01; -5.28689936e-02; 3.40711484e-02; 4.77776855e-01; -3.00133489e-01; 1.68874287e-01
4202; 54; 145; -2.95248309e-01; 4.13957490e-01; 8.78381511e-01; 4.03903096e-02; 6.43131087e-01; 4.61040530e-01
4203; 54; 146; 5.36748105e-01; 4.34762343e-02; 3.40711484e-02; -1.97030131e-01; 1.17278272e+00; 6.16059595e-01
4204; 54; 147; 1.12604775e-01; 1.35666169e+00; 2.36633469e-01; 1.02503737e-01; 5.34637863e-01; 4.14390045e-01
4205; 54; 149; 3.18949655e-01; 1.23104447e+00; 3.40711484e-02; -3.21748477e-01; 9.53862078e-01; 7.98246273e-01
4206; 54; 150; 3.17500297e-02; 6.32355521e-01; 4.72772246e-01; -2.07818451e-03; 6.20760384e-01; 5.12503861e-01
4207; 54; 151; -1.66891064e-01; 1.30540252e+00; 5.55877335e-01; 1.60934696e-01; 1.44845313e-01; 4.28818045e-01
4208; 54; 154; -1.44498566e-01; 9.89057352e-01; 5.95244331e-01; -1.49048399e-01; 9.52403781e-01; 6.07700453e-01
4209; 54; 155; 4.39950985e-01; 5.71272391e-01; 3.40711484e-02; 3.62254459e-01; 3.73226252e-01; 1.60066092e-01
4210; 54; 156; 1.09453518e-01; 5.15968476e-01; 4.10493833e-01; 5.22617724e-01; -2.39469636e-01; 1.07028741e-01
4211; 54; 158; 1.19737761e-01; 1.35796987e+00; 2.28486077e-01; 2.93276164e-01; 4.52948274e-01; 2.20133445e-01
4212; 54; 159; 1.25680816e-01; 9.42918800e-01; 3.06034563e-01; -1.14893329e-01; 8.04097075e-01; 6.00013964e-01
4213; 54; 161; 3.28985899e-01; 9.57722278e-01; 7.83731612e-02; -2.96952747e-02; 1.01778983e+00; 4.62558493e-01
4214; 54; 162; -5.35540614e-02; 6.07668801e-01; 5.72040213e-01; -1.70797924e-01; 5.30226391e-01; 7.17294734e-01
4215; 54; 163; 3.57378919e-01; 4.59012295e-01; 1.48068058e-01; -1.17284181e-01; 7.98830627e-01; 6.03723283e-01
4216; 54; 164; -1.83098291e-01; -1.97551910e-01; 8.78381511e-01; 2.02572677e-01; 6.21970975e-01; 2.86110100e-01
4217; 54; 165; 2.22207461e-01; 9.34872103e-01; 2.00999047e-01; 8.07856687e-02; -1.03978702e-01; 5.67813951e-01
4218; 54; 168; 5.38743266e-01; 3.25974130e-02; 3.40711484e-02; 2.52637983e-01; 5.53310605e-01; 2.44700654e-01
4219; 54; 169; 5.26577099e-02; 1.33232774e+00; 3.07809285e-01; 9.01371879e-02; 4.62936282e-01; 4.42586954e-01
4220; 54; 170; 1.50748798e-01; 6.71853754e-01; 3.33268386e-01; 1.91990854e-01; -8.09452029e-02; 4.40259157e-01
4221; 54; 172; 5.44457887e-01; 1.43786124e-03; 3.40711484e-02; 4.77829815e-01; -1.27757635e-01; 1.33881419e-01
4222; 54; 173; -2.25138415e-01; 3.16761494e-02; 8.78381511e-01; 6.68750043e-02; 7.52659323e-01; 4.09576341e-01
4223; 54; 174; -2.40547751e-01; 7.33786460e-01; 7.53117176e-01; 3.41639969e-01; 1.42701423e-01; 2.29565071e-01
4224; 54; 175; -1.07623017e-01; 2.01613510e-01; 7.14081553e-01; -1.37627698e-01; -3.11532146e-01; 8.51234127e-01
4225; 54; 176; 7.76684295e-02; 5.15769352e-01; 4.45658143e-01; 5.42663757e-02; 4.85861206e-01; 4.77579765e-01
4226; 54; 177; 4.77597686e-01; 3.65999917e-01; 3.40711484e-02; 3.75621706e-01; 3.99597465e-01; 1.39950192e-01
4227; 54; 180; 3.38364964e-01; -3.25701446e-01; 3.28112405e-01; 3.75057037e-02; 7.78291268e-01; 4.36836074e-01
4228; 54; 181; -1.23851569e-02; 1.79238611e-01; 6.13374011e-01; -2.48425818e-01; 3.41570512e-01; 8.41310770e-01
4229; 54; 183; 1.33693125e-01; 8.18240258e-01; 3.22448428e-01; 2.71827064e-01; -3.33228925e-01; 4.03165328e-01
4230; 54; 184; 4.10324565e-01; 7.32813464e-01; 3.40711484e-02; 1.31826151e-01; 5.25355054e-01; 3.83868748e-01
4231; 54; 185; 2.85356742e-01; 1.03125928e+00; 1.11682056e-01; -2.06605612e-01; 9.10003447e-01; 6.79896779e-01
4232; 54; 186; -2.70357848e-01; 1.28642685e+00; 6.74058473e-01; -3.78982510e-01; 8.70526751e-01; 8.78381511e-01
4233; 54; 189; 2.81134924e-01; 5.31093243e-01; 2.17712906e-01; 6.47825861e-02; -2.05046679e-01; 6.05980898e-01
4234; 54; 191; 3.87310849e-01; 8.58298091e-01; 3.40711484e-02; 2.17152874e-01; 8.84519177e-01; 2.16789309e-01
4235; 54; 192; 3.56684940e-01; 1.02528898e+00; 3.40711484e-02; 2.67523028e-01; 1.27128906e+00; 8.27437642e-02
4236; 54; 193; 5.15184948e-01; -2.93272894e-01; 1.26146266e-01; 2.82245063e-01; 7.84787128e-01; 1.65071585e-01
4237; 54; 194; 1.89997837e-01; 5.27970759e-01; 3.19056306e-01; -1.38349419e-01; 5.71347275e-01; 6.73103960e-01
4238; 54; 195; 4.64898168e-01; 4.07978899e-02; 1.14011367e-01; -1.55328874e-01; -3.33195768e-01; 8.75185156e-01
4239; 54; 197; 3.75780109e-01; -3.83758335e-02; 2.28536483e-01; 3.75588001e-01; -1.29990822e-01; 2.47315813e-01
4240; 54; 198; 5.18367822e-01; 1.43696599e-01; 3.40711484e-02; 3.15487647e-01; 2.08629878e-01; 2.45103253e-01
4241; 55; 56; 8.60708886e-01; 7.89569719e-01; 4.85696919e-01; 8.24660987e-01; 8.03142501e-01; 5.88028459e-01
4242; 55; 57; 6.67939194e-02; 3.81353565e-01; 9.85199176e-01; 5.51242699e-01; 6.17528955e-01; 6.48352845e-01
4243; 55; 58; 3.28015636e-01; 3.80567739e-01; 4.85696919e-01; 4.98848162e-01; 6.00057248e-01; 7.04806680e-01
4244; 55; 61; 9.14013289e-01; 9.16765394e-01; 6.99706969e-01; 3.01574474e-01; 4.21210831e-01; 6.36884835e-01
4245; 55; 63; 7.96703273e-01; 7.40426197e-01; 4.85696919e-01; 7.90250042e-01; 8.00375050e-01; 6.46706156e-01
4246; 55; 65; 9.02573607e-01; 9.31664689e-01; 7.58457613e-01; 6.54033942e-01; 8.00277548e-01; 9.05917075e-01
4247; 55; 67; 4.01508297e-01; 4.36995419e-01; 4.85696919e-01; 4.47410903e-01; 7.27712933e-01; 1.11946087e+00
4248; 55; 68; 5.85850085e-01; 5.78533079e-01; 4.85696919e-01; 5.96207383e-01; 5.88919264e-01; 4.91734673e-01
4249; 55; 69; 2.55381663e-01; 5.80272846e-01; 1.11946087e+00; 7.29643611e-02; 3.73317045e-01; 9.53509708e-01
4250; 55; 70; 2.51365820e-01; 3.21715996e-01; 4.85696919e-01; 1.41323266e-01; 3.22978135e-01; 6.98427626e-01
4251; 55; 71; 3.33901932e-01; 3.85087239e-01; 4.85696919e-01; 3.61594066e-01; 6.61822749e-01; 1.11946087e+00
4252; 55; 72; 6.36705072e-01; 6.17579548e-01; 4.85696919e-01; 6.03084602e-01; 6.09464601e-01; 5.29603226e-01
4253; 55; 77; 1.54552404e-01; 2.67054968e-01; 5.34498909e-01; 4.60966704e-01; 5.39634061e-01; 6.27065672e-01
4254; 55; 78; 6.30834126e-01; 6.13071835e-01; 4.85696919e-01; 5.64930904e-01; 6.85983055e-01; 7.92097720e-01
4255; 55; 81; 9.22621436e-01; 9.05553952e-01; 6.55498205e-01; 4.16845846e-01; 5.36105769e-01; 7.02350530e-01
4256; 55; 82; 9.27613194e-01; 8.40938860e-01; 4.85696919e-01; 9.46803510e-01; 8.74058682e-01; 5.31306597e-01
4257; 55; 83; 6.50162733e-01; 8.83385827e-01; 1.11946087e+00; 3.65906917e-01; 4.79166160e-01; 6.58122142e-01
4258; 55; 84; 5.31005795e-01; 5.36423623e-01; 4.85696919e-01; 3.27462374e-01; 3.94071920e-01; 5.20251121e-01
4259; 55; 85; 6.80516592e-01; 6.51218041e-01; 4.85696919e-01; 7.31266950e-01; 7.10638810e-01; 5.36439601e-01
4260; 55; 86; 6.39850717e-01; 6.19994775e-01; 4.85696919e-01; 5.53245926e-01; 6.16564452e-01; 6.42144585e-01
4261; 55; 88; 4.80713915e-01; 6.58872506e-01; 8.85252757e-01; 2.36165206e-01; 3.86109504e-01; 6.74393469e-01
4262; 55; 89; 8.39024573e-01; 7.72920500e-01; 4.85696919e-01; 9.53235363e-01; 8.65681695e-01; 4.98274603e-01
4263; 55; 90; 1.34480004e-01; 2.93197707e-01; 6.37584511e-01; 2.19574282e-01; 4.14214729e-01; 7.75716272e-01
4264; 55; 91; 1.70283566e-01; 2.59461026e-01; 4.85696919e-01; 1.62244771e-01; 2.57036259e-01; 4.94993306e-01
4265; 55; 94; 9.53003354e-01; 8.65983868e-01; 4.99466129e-01; 4.09570980e-01; 6.43191607e-01; 9.81859475e-01
4266; 55; 95; 2.07436002e-01; 2.87986673e-01; 4.85696919e-01; 6.14584056e-01; 6.54580275e-01; 6.19620423e-01
4267; 55; 96; 5.38709042e-01; 7.97811662e-01; 1.11946087e+00; 3.84342910e-01; 5.76054183e-01; 8.63361082e-01
4268; 55; 97; 3.46370112e-01; 4.73747683e-01; 6.81892334e-01; 7.30770575e-01; 9.22856026e-01; 1.06384134e+00
4269; 55; 99; 1.48378456e-01; 2.75096055e-01; 5.66206385e-01; 6.41337922e-01; 7.19679839e-01; 7.30157202e-01
4270; 55; 101; 8.05151879e-01; 7.46913039e-01; 4.85696919e-01; 5.80597411e-01; 7.67973475e-01; 9.65654621e-01
4271; 55; 106; 5.98277576e-01; 8.43548394e-01; 1.11946087e+00; 7.57692556e-01; 7.26338347e-01; 5.25052872e-01
4272; 55; 107; 7.20529384e-01; 6.81939870e-01; 4.85696919e-01; 6.52845982e-01; 8.29871534e-01; 9.81594864e-01
4273; 55; 108; 6.45297652e-01; 6.24176932e-01; 4.85696919e-01; 8.30048023e-01; 9.20162240e-01; 8.68063541e-01
4274; 55; 109; 5.49699696e-01; 5.50776803e-01; 4.85696919e-01; 4.38900908e-01; 5.71752099e-01; 7.48771301e-01
4275; 55; 111; 1.11978787e-01; 3.22503791e-01; 7.53143756e-01; 1.80819715e-01; 4.45112206e-01; 9.26181351e-01
4276; 55; 115; 8.93037918e-01; 9.44084182e-01; 8.07429946e-01; 5.20318295e-01; 7.83691243e-01; 1.11946087e+00
4277; 55; 116; 6.27947444e-01; 6.10855440e-01; 4.85696919e-01; 6.60605750e-01; 6.82468013e-01; 6.01144527e-01
4278; 55; 120; 3.06446400e-01; 3.64006876e-01; 4.85696919e-01; 3.48166226e-01; 4.02316878e-01; 5.01269809e-01
4279; 55; 123; 9.35876016e-01; 8.88290893e-01; 5.87426808e-01; 4.06719431e-01; 6.96470013e-01; 1.11946087e+00
4280; 55; 125; 7.72901967e-01; 7.91917082e-01; 6.58767245e-01; 4.93410486e-01; 6.32816696e-01; 7.96431656e-01
4281; 55; 126; 4.98627744e-02; 4.22475404e-01; 1.11946087e+00; 4.70223746e-02; 4.07104463e-01; 1.08673968e+00
4282; 55; 130; 6.21635251e-01; 6.36749365e-01; 5.61956010e-01; 1.39798696e-01; 3.94065353e-01; 8.77680585e-01
4283; 55; 134; 1.03834789e-01; 3.33110715e-01; 7.94968798e-01; 4.59462289e-01; 5.45385321e-01; 6.44198547e-01
4284; 55; 135; 1.52392597e-01; 2.69867948e-01; 5.45591004e-01; 4.65842353e-01; 6.51272362e-01; 8.94724839e-01
4285; 55; 136; 6.17042155e-01; 6.02482357e-01; 4.85696919e-01; 4.47288119e-01; 5.57408191e-01; 6.97212514e-01
4286; 55; 138; 3.27194398e-01; 3.79937193e-01; 4.85696919e-01; 4.19176698e-01; 6.85976880e-01; 1.06970257e+00
4287; 55; 139; 1.58859168e-01; 2.61445743e-01; 5.12380710e-01; 3.76357981e-01; 5.22825131e-01; 7.46522516e-01
4288; 55; 140; 2.57579551e-01; 3.26486900e-01; 4.85696919e-01; 2.14612167e-01; 2.98202837e-01; 4.97372044e-01
4289; 55; 142; 1.69947502e-01; 2.59202996e-01; 4.85696919e-01; 2.38822231e-01; 5.56588410e-01; 1.09224688e+00
4290; 55; 143; 5.74427445e-01; 5.69762774e-01; 4.85696919e-01; 7.25399300e-01; 7.32978748e-01; 6.03035434e-01
4291; 55; 145; 5.17107553e-01; 5.25752550e-01; 4.85696919e-01; 9.18565200e-02; 3.48711478e-01; 8.56485459e-01
4292; 55; 146; 3.13523784e-01; 3.69440893e-01; 4.85696919e-01; 2.70059271e-01; 4.24493798e-01; 7.05056499e-01
4293; 55; 148; 3.82195959e-01; 4.22167402e-01; 4.85696919e-01; 1.21807379e-01; 3.09702815e-01; 7.02667169e-01
4294; 55; 149; 7.00204072e-01; 6.66334092e-01; 4.85696919e-01; 4.08699085e-01; 5.68506748e-01; 7.98246273e-01
4295; 55; 150; 4.24147699e-01; 4.54377956e-01; 4.85696919e-01; 9.07706393e-02; 3.50125753e-01; 8.62062204e-01
4296; 55; 151; 1.15698670e-01; 3.17658933e-01; 7.34039595e-01; 1.11488047e-01; 3.34709510e-01; 7.84357725e-01
4297; 55; 152; 9.50963993e-01; 8.58867608e-01; 4.85696919e-01; 7.17210232e-01; 9.34864910e-01; 1.11946087e+00
4298; 55; 154; 5.11987743e-01; 5.21821559e-01; 4.85696919e-01; 2.84875035e-01; 3.96624626e-01; 6.07700453e-01
4299; 55; 156; 2.32572777e-01; 3.07286694e-01; 4.85696919e-01; 2.19145692e-01; 3.41919247e-01; 5.97186134e-01
4300; 55; 161; 4.21471199e-01; 4.52322939e-01; 4.85696919e-01; 2.27547208e-01; 4.15875793e-01; 7.64650796e-01
4301; 55; 164; 1.23140711e-01; 3.07966253e-01; 6.95819588e-01; 5.72523644e-01; 7.69147968e-01; 9.83946459e-01
4302; 55; 165; 5.24586536e-01; 5.31494914e-01; 4.85696919e-01; 6.18006181e-01; 6.05986707e-01; 4.92554116e-01
4303; 55; 166; 7.99813257e-01; 7.74454969e-01; 5.64189908e-01; 8.03494658e-01; 8.41036225e-01; 7.22348849e-01
4304; 55; 167; 8.36537499e-01; 1.01767158e+00; 1.09759852e+00; 8.23872577e-01; 1.01676028e+00; 1.11946087e+00
4305; 55; 168; 4.03943801e-01; 4.38865399e-01; 4.85696919e-01; 4.09450729e-01; 5.36367673e-01; 7.17085836e-01
4306; 55; 170; 1.82839073e-01; 2.69101146e-01; 4.85696919e-01; 2.37738961e-01; 5.66726776e-01; 1.11946087e+00
4307; 55; 171; 6.39004827e-02; 3.85122041e-01; 1.00005897e+00; 4.75945553e-01; 6.35799645e-01; 8.37097300e-01
4308; 55; 174; 2.17507976e-01; 2.95719937e-01; 4.85696919e-01; 1.81689650e-01; 3.76017090e-01; 7.53117176e-01
4309; 55; 175; 1.05698229e-01; 3.30683729e-01; 7.85398747e-01; 3.12037669e-01; 5.10347985e-01; 8.38081768e-01
4310; 55; 176; 9.42753864e-01; 8.79333032e-01; 5.52104322e-01; 1.24022865e-01; 3.43859258e-01; 7.83180641e-01
4311; 55; 178; 6.25311833e-01; 6.76396115e-01; 6.53306552e-01; 8.06199518e-01; 8.47727681e-01; 7.33796643e-01
4312; 55; 179; 4.93635909e-01; 7.63204502e-01; 1.11946087e+00; 2.40862194e-01; 4.46027824e-01; 8.14088974e-01
4313; 55; 180; 3.67986140e-01; 4.11257101e-01; 4.85696919e-01; 7.55265009e-01; 7.97151170e-01; 7.05345042e-01
4314; 55; 182; 8.82675060e-01; 9.57580998e-01; 8.60650360e-01; 7.53857069e-01; 9.08830601e-01; 9.85074689e-01
4315; 55; 183; 2.22232517e-01; 2.99347440e-01; 4.85696919e-01; 2.23178148e-01; 3.02574986e-01; 4.91902472e-01
4316; 55; 186; 9.33131174e-01; 8.91865836e-01; 6.01523460e-01; 6.37822534e-02; 3.85276025e-01; 1.00066616e+00
4317; 55; 187; 8.94270977e-01; 8.15338699e-01; 4.85696919e-01; 5.68824529e-01; 8.20934339e-01; 1.11946087e+00
4318; 55; 188; 7.76657609e-01; 7.68315653e-01; 5.93064750e-01; 3.78074710e-01; 4.96361884e-01; 6.77604133e-01
4319; 55; 189; 3.94893817e-01; 4.31916820e-01; 4.85696919e-01; 4.10812340e-01; 4.47660909e-01; 4.94433706e-01
4320; 55; 194; 5.83248749e-01; 5.76535773e-01; 4.85696919e-01; 3.89652622e-01; 6.67912670e-01; 1.08112486e+00
4321; 55; 196; 3.99145579e-01; 4.35181324e-01; 4.85696919e-01; 3.98198332e-01; 4.35527562e-01; 4.88360082e-01
4322; 55; 197; 5.29468880e-01; 5.35243579e-01; 4.85696919e-01; 6.38114667e-01; 7.11372579e-01; 7.15688410e-01
4323; 56; 62; 6.78229024e-01; 9.72944558e-01; 6.33233135e-02; 6.78663143e-01; 9.72903617e-01; 6.10862120e-02
4324; 56; 63; 7.67154511e-01; 8.44700592e-01; 5.88028459e-01; 6.73855579e-01; 9.66892755e-01; 1.38874123e-01
4325; 56; 65; 1.35858939e+00; 4.37994240e-01; 4.18228342e-01; 1.11733564e+00; 5.91635890e-01; 5.88028459e-01
4326; 56; 72; 1.00587187e+00; 7.42144228e-01; 1.43083895e-02; 6.71398882e-01; 9.21024252e-01; 5.29603226e-01
4327; 56; 74; 9.63951497e-01; 7.72438741e-01; 1.43083895e-02; 1.35112696e+00; 4.54712425e-01; 3.25348977e-01
4328; 56; 81; 6.54592353e-01; 9.26045664e-01; 5.88028459e-01; 6.48065424e-01; 9.31205337e-01; 5.84396464e-01
4329; 56; 82; 8.54351103e-01; 7.81686404e-01; 5.88028459e-01; 9.34383487e-01; 7.73875174e-01; 1.77766670e-01
4330; 56; 84; 7.74772753e-01; 9.09152168e-01; 1.43083895e-02; 9.23695168e-01; 7.31573666e-01; 5.88028459e-01
4331; 56; 87; 7.72837744e-01; 9.10550537e-01; 1.43083895e-02; 8.24428653e-01; 8.17566096e-01; 4.71117016e-01
4332; 56; 89; 9.72980628e-01; 6.95956640e-01; 5.88028459e-01; 6.63693061e-01; 9.52830256e-01; 3.14430604e-01
4333; 56; 94; 1.35590618e+00; 4.34281322e-01; 4.64580478e-01; 9.36916586e-01; 7.22018970e-01; 5.88028459e-01
4334; 56; 101; 6.68743554e-01; 9.59818933e-01; 2.27183845e-01; 8.33980632e-01; 8.52793910e-01; 1.25601494e-01
4335; 56; 107; 6.66212988e-01; 9.17647802e-01; 5.88028459e-01; 6.81501355e-01; 9.36301387e-01; 3.44441336e-01
4336; 56; 108; 7.69737780e-01; 8.42833746e-01; 5.88028459e-01; 7.69277668e-01; 9.04389552e-01; 8.59340825e-02
4337; 56; 110; 6.62559513e-01; 9.20288051e-01; 5.88028459e-01; 9.10699036e-01; 8.04567294e-01; 6.64283980e-02
4338; 56; 113; 9.75977839e-01; 6.93790652e-01; 5.88028459e-01; 9.88773444e-01; 7.09698006e-01; 3.81736943e-01
4339; 56; 116; 1.01873335e+00; 6.62892614e-01; 5.88028459e-01; 1.28330519e+00; 5.01373422e-01; 3.44634704e-01
4340; 56; 117; 1.00651686e+00; 7.41678113e-01; 1.43083895e-02; 7.60657984e-01; 8.82917114e-01; 3.13115922e-01
4341; 56; 121; 1.13624626e+00; 5.77969794e-01; 5.88028459e-01; 1.22110849e+00; 5.72626289e-01; 1.28904081e-01
4342; 56; 123; 7.79454007e-01; 8.35812140e-01; 5.88028459e-01; 8.03184739e-01; 8.50900409e-01; 3.23645884e-01
4343; 56; 128; 6.64190554e-01; 9.53518667e-01; 3.05836462e-01; 9.57507178e-01; 7.47042684e-01; 2.60775390e-01
4344; 56; 129; 1.37728746e+00; 4.63867900e-01; 9.52211349e-02; 6.60134348e-01; 9.47905847e-01; 3.75907010e-01
4345; 56; 131; 8.82177031e-01; 8.31534532e-01; 1.43083895e-02; 1.00307357e+00; 7.03765465e-01; 3.45638403e-01
4346; 56; 136; 8.06427936e-01; 8.80200972e-01; 6.41297355e-02; 7.01029106e-01; 9.50095082e-01; 1.15585106e-01
4347; 56; 140; 6.58737010e-01; 9.45972265e-01; 4.00045882e-01; 1.32742224e+00; 4.92053059e-01; 1.59606148e-01
